,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,error_message,search_index
2028,2886,tt0441909,movie,Volver,Volver,0,2006,\N,121,"Comedy,Drama",volver,2006-11-03,Volver,9400000.0,12899867.0,87226613.0,Sony Pictures Classics,R,Comedy,1,7.6,106126.0,,44.0
2029,8473,tt1175491,movie,W.,W.,0,2008,\N,129,"Biography,Comedy,Drama",w,2008-10-17,W.,25100000.0,25534493.0,28575778.0,Lionsgate,PG-13,Drama,1,6.3,49654.0,,82.73076923076923
2030,2108,tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,Comedy,waiting,2005-10-07,Waiting...,1125000.0,16124543.0,18673274.0,Lionsgate,R,Comedy,1,6.7,103951.0,,11.615384615384615
2031,5370,tt0841046,movie,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,0,2007,\N,96,"Comedy,Music",walk hard the dewey cox story,2007-12-21,Walk Hard: The Dewey Cox Story,35000000.0,18317151.0,20606053.0,Sony Pictures,R,Comedy,1,6.8,76246.0,,10.711538461538462
2032,2167,tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music",walk the line,2005-11-18,Walk the Line,29000000.0,119519402.0,187707495.0,20th Century Fox,PG-13,Drama,1,7.8,261544.0,,6.9423076923076925
2033,2134,tt0351977,movie,Walking Tall,Walking Tall,0,2004,\N,86,"Action,Crime",walking tall,2004-04-02,Walking Tall,56000000.0,46213824.0,47313824.0,MGM,PG-13,Action,1,6.3,108981.0,,19.615384615384617
2034,1222,tt0214382,tvMiniSeries,Walking with Dinosaurs,Walking with Dinosaurs,0,1999,1999,30,"Animation,Documentary,History",walking with dinosaurs,2013-12-20,Walking with Dinosaurs,80000000.0,36076121.0,123386322.0,20th Century Fox,PG,Adventure,1,8.5,6731.0,,14.192307692307692
2035,14465,tt1655460,movie,Wanderlust,Wanderlust,0,2012,\N,98,"Comedy,Romance",wanderlust,2012-02-24,Wanderlust,32500000.0,17288155.0,24159934.0,Universal,R,Comedy,1,5.6,79348.0,,9.942307692307692
2036,3246,tt0493464,movie,Wanted,Wanted,0,2008,\N,110,"Action,Crime,Thriller",wanted,2008-06-27,Wanted,75000000.0,134508551.0,342416460.0,Universal,R,Action,1,6.7,403414.0,,39.84615384615385
2037,3292,tt0499556,movie,War,War,0,2007,\N,103,"Action,Crime,Thriller",war,2007-08-24,War,25000000.0,22486409.0,40686409.0,Lionsgate,R,Action,1,6.2,95381.0,,74.32692307692308
2038,16649,tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,"Biography,Comedy,Crime",war dogs,2016-08-19,War Dogs,50000000.0,43034523.0,86234523.0,Warner Bros.,R,Comedy,1,7.1,242987.0,,6.0
2039,13730,tt1568911,movie,War Horse,War Horse,0,2011,\N,146,"Action,Adventure,Drama",war horse,2011-12-25,War Horse,70000000.0,79883359.0,156815529.0,Walt Disney,PG-13,Drama,1,7.2,163460.0,,10.320754716981131
2040,24333,tt3832914,movie,War Room,War Room,0,2015,\N,120,Drama,war room,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,Sony Pictures,PG,Drama,1,6.4,15739.0,,5.9423076923076925
2041,23417,tt3450958,movie,War for the Planet of the Apes,War for the Planet of the Apes,0,2017,\N,140,"Action,Adventure,Drama",war for the planet of the apes,2017-07-14,War for the Planet of the Apes,152000000.0,146880162.0,489592267.0,20th Century Fox,PG-13,Action,1,7.4,273443.0,,4.0
2042,2611,tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,"Action,Adventure,Sci-Fi",war of the worlds,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,Paramount Pictures,PG-13,Action,1,6.5,467627.0,,8.0
2043,5180,tt0803096,movie,Warcraft,Warcraft,0,2016,\N,123,"Action,Adventure,Fantasy",warcraft,2016-06-10,Warcraft,160000000.0,47225655.0,425547111.0,Universal,PG-13,Action,1,6.7,274489.0,,20.576923076923077
2044,10102,tt1291584,movie,Warrior,Warrior,0,2011,\N,140,"Action,Drama,Sport",warrior,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,Lionsgate,PG-13,Drama,1,8.1,489888.0,,80.17307692307692
2045,2624,tt0409459,movie,Watchmen,Watchmen,0,2009,\N,162,"Action,Drama,Mystery",watchmen,2009-03-06,Watchmen,138000000.0,107509799.0,186976250.0,Warner Bros.,R,Action,1,7.6,572315.0,,7.230769230769231
2046,1357,tt0240200,movie,Water,Water,0,2005,\N,117,Drama,water,2006-04-28,Water,3000000.0,5529144.0,11322573.0,Fox Searchlight,PG-13,Drama,1,7.7,15248.0,The request failed: Google returned a response with code 429,
2047,6948,tt1067583,movie,Water for Elephants,Water for Elephants,0,2011,\N,122,"Drama,Romance",water for elephants,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,20th Century Fox,PG-13,Drama,1,6.9,119460.0,,9.134615384615385
2048,4942,tt0758794,movie,We Are Marshall,We Are Marshall,0,2006,\N,131,"Drama,Sport",we are marshall,2006-12-22,We Are Marshall,65000000.0,43545364.0,43545364.0,Warner Bros.,PG,Drama,1,7.0,64064.0,,10.01923076923077
2049,24218,tt3787590,movie,We Are Your Friends,We Are Your Friends,0,2015,\N,96,"Drama,Music,Romance",we are your friends,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10166209.0,Warner Bros.,R,Drama,1,6.2,40062.0,,5.980769230769231
2050,11445,tt1389137,movie,We Bought a Zoo,We Bought a Zoo,0,2011,\N,124,"Comedy,Drama,Family",we bought a zoo,2011-12-23,We Bought a Zoo,50000000.0,75624550.0,118729073.0,20th Century Fox,PG,Drama,1,7.1,149503.0,,6.8076923076923075
2051,9404,tt1242460,movie,We Need to Talk About Kevin,We Need to Talk About Kevin,0,2011,\N,112,"Drama,Mystery,Thriller",we need to talk about kevin,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,Oscilloscope Pictures,R,Drama,1,7.5,164522.0,,27.576923076923077
2052,3280,tt0498399,movie,We Own the Night,We Own the Night,0,2007,\N,117,"Action,Crime,Drama",we own the night,2007-10-12,We Own the Night,28000000.0,28563179.0,55307857.0,Sony Pictures,R,Drama,1,6.8,91569.0,,5.403846153846154
2053,1585,tt0277434,movie,We Were Soldiers,We Were Soldiers,0,2002,\N,138,"Action,Drama,History",we were soldiers,2002-03-01,We Were Soldiers,70000000.0,78120196.0,114658262.0,Paramount Pictures,R,Drama,1,7.2,148846.0,The request failed: Google returned a response with code 500,
2054,14939,tt1723121,movie,We're the Millers,We're the Millers,0,2013,\N,110,"Comedy,Crime",were the millers,2013-08-07,We're the Millers,37000000.0,150394119.0,267816276.0,Warner Bros.,R,Comedy,1,7.0,476530.0,,3.0576923076923075
2055,2525,tt0396269,movie,Wedding Crashers,Wedding Crashers,0,2005,\N,119,"Comedy,Romance",wedding crashers,2005-07-15,Wedding Crashers,40000000.0,209218368.0,283218368.0,New Line,R,Comedy,1,7.0,370125.0,,4.384615384615385
2056,2196,tt0361925,movie,Welcome to Mooseport,Welcome to Mooseport,0,2004,\N,110,"Comedy,Romance",welcome to mooseport,2004-02-20,Welcome to Mooseport,26000000.0,14469428.0,14469428.0,20th Century Fox,PG-13,Comedy,1,5.3,13325.0,,27.428571428571427
2057,8553,tt1183923,movie,Welcome to the Rileys,Welcome to the Rileys,0,2010,\N,110,Drama,welcome to the rileys,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,Samuel Goldwyn Films,R,Drama,1,6.9,25080.0,,22.307692307692307
2058,8176,tt1152850,movie,Wendy and Lucy,Wendy and Lucy,0,2008,\N,80,Drama,wendy and lucy,2008-12-10,Wendy and Lucy,300000.0,865695.0,1416046.0,Oscilloscope Pictures,R,Drama,1,7.1,19414.0,,9.192307692307692
2059,1767,tt0298228,movie,Whale Rider,Whale Rider,0,2002,\N,101,"Drama,Family",whale rider,2003-06-06,Whale Rider,4300000.0,20779666.0,39374600.0,Newmarket Films,PG-13,Drama,1,7.5,43657.0,The request failed: Google returned a response with code 500,
2060,3204,tt0486674,movie,What Just Happened,What Just Happened,0,2008,\N,104,"Comedy,Drama",what just happened,2008-10-17,What Just Happened,27000000.0,1090947.0,2412123.0,Magnolia Pictures,R,Comedy,1,5.6,28271.0,,11.057692307692308
2061,1676,tt0286788,movie,What a Girl Wants,What a Girl Wants,0,2003,\N,105,"Comedy,Drama,Family",what a girl wants,2003-04-04,What a Girl Wants,25000000.0,35990505.0,35990505.0,Warner Bros.,PG,Comedy,1,5.8,65546.0,The request failed: Google returned a response with code 500,
2062,974,tt0161083,movie,What's the Worst That Could Happen?,What's the Worst That Could Happen?,0,2001,\N,94,"Comedy,Crime",whats the worst that could happen,2001-06-01,What's the Worst That Could Happen?,30000000.0,32267774.0,38462071.0,MGM,PG-13,Comedy,1,5.4,16588.0,The request failed: Google returned a response with code 500,
2063,2986,tt0455857,movie,When a Stranger Calls,When a Stranger Calls,0,2006,\N,87,"Horror,Thriller",when a stranger calls,2006-02-03,When a Stranger Calls,15000000.0,47860214.0,67215435.0,Sony Pictures,PG-13,Horror,1,5.1,47939.0,,5.1923076923076925
2064,18435,tt2247476,movie,When the Game Stands Tall,When the Game Stands Tall,0,2014,\N,115,"Biography,Drama,Family",when the game stands tall,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,Sony Pictures,PG,Drama,1,6.6,16666.0,,4.903846153846154
2065,2444,tt0386117,movie,Where the Wild Things Are,Where the Wild Things Are,0,2009,\N,101,"Adventure,Drama,Family",where the wild things are,2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0,Warner Bros.,PG,Adventure,1,6.7,107657.0,,8.326923076923077
