,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,error_message,search_index
1344,2421,tt0384504,movie,Saving Face,Saving Face,0,2004,\N,91,"Comedy,Drama,Romance",saving face,2005-05-27,Saving Face,2500000.0,1187266.0,1269705.0,Sony Pictures Classics,R,Comedy,1,7.4,13058.0,,8.057692307692308
1345,17679,tt2140373,movie,Saving Mr. Banks,Saving Mr. Banks,0,2013,\N,125,"Biography,Comedy,Drama",saving mr banks,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0,Walt Disney,PG-13,Drama,1,7.5,168043.0,,8.884615384615385
1346,1353,tt0239948,movie,Saving Silverman,Saving Silverman,0,2001,\N,90,"Comedy,Crime,Romance",saving silverman,2001-02-09,Saving Silverman,22000000.0,19351569.0,25873142.0,Sony Pictures,R,Comedy,1,5.8,41970.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1347,2456,tt0387564,movie,Saw,Saw,0,2004,\N,103,"Horror,Mystery,Thriller",saw,2004-10-29,Saw,1200000.0,55968727.0,103880027.0,Lionsgate,R,Horror,1,7.6,456833.0,,52.06976744186046
1348,12619,tt1477076,movie,Saw 3D,Saw 3D,0,2010,\N,90,"Horror,Mystery",saw d,2010-10-29,Saw 3D,17000000.0,45710178.0,133735284.0,Lionsgate,R,Horror,1,5.5,107173.0,,8.76923076923077
1349,2803,tt0432348,movie,Saw II,Saw II,0,2005,\N,93,"Horror,Mystery",saw ii,2005-10-28,Saw II,5000000.0,87025093.0,152925093.0,Lionsgate,R,Horror,1,6.6,271318.0,,4.711538461538462
1350,3221,tt0489270,movie,Saw III,Saw III,0,2006,\N,108,"Horror,Mystery,Thriller",saw iii,2006-10-27,Saw III,10000000.0,80238724.0,163876815.0,Lionsgate,R,Horror,1,6.2,208222.0,,8.75
1351,5586,tt0890870,movie,Saw IV,Saw IV,0,2007,\N,93,"Horror,Mystery,Thriller",saw iv,2007-10-26,Saw IV,10000000.0,63300095.0,135759694.0,Lionsgate,R,Horror,1,5.9,161669.0,,7.9423076923076925
1352,7942,tt1132626,movie,Saw V,Saw V,0,2008,\N,92,"Horror,Thriller",saw v,2008-10-24,Saw V,10800000.0,56746769.0,118209778.0,Lionsgate,R,Horror,1,5.8,134713.0,,15.173076923076923
1353,9274,tt1233227,movie,Saw VI,Saw VI,0,2009,\N,90,"Horror,Mystery,Thriller",saw vi,2009-10-23,Saw VI,11000000.0,27693292.0,69752402.0,Lionsgate,R,Horror,1,6.0,122261.0,,17.75
1354,1354,tt0239949,movie,Say It Isn't So,Say It Isn't So,0,2001,\N,95,"Comedy,Romance",say it isnt so,2001-03-23,Say It Isn't So,25000000.0,5516708.0,5516708.0,20th Century Fox,R,Comedy,1,5.0,13658.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1355,25830,tt4563774,tvEpisode,Say Uncle,Say Uncle,0,2015,\N,11,"Action,Adventure,Animation",say uncle,2006-06-23,Say Uncle,2000000.0,5361.0,5361.0,TLA Releasing,R,Comedy,1,5.6,1609.0,,20.75
1356,1834,tt0306047,movie,Scary Movie 3,Scary Movie 3,0,2003,\N,84,Comedy,scary movie ,2003-10-24,Scary Movie 3,45000000.0,110000082.0,155200000.0,Miramax/Dimension,PG-13,Comedy,1,5.5,155524.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1357,5125,tt0795461,movie,Scary Movie V,Scary Movie 5,0,2013,\N,88,"Comedy,Horror",scary movie v,2013-04-12,Scary Movie V,20000000.0,32015787.0,78613981.0,Weinstein Co.,PG-13,Comedy,1,3.5,75866.0,,6.288461538461538
1358,3035,tt0462519,movie,School for Scoundrels,School for Scoundrels,0,2006,\N,100,Comedy,school for scoundrels,2006-09-29,School for Scoundrels,20000000.0,17807569.0,17807569.0,MGM,PG-13,Comedy,1,5.9,30349.0,,5.230769230769231
1359,2019,tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,"Comedy,Music",school of rock,2003-10-03,School of Rock,20000000.0,81261177.0,131944672.0,Paramount Pictures,PG-13,Comedy,1,7.2,322674.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/explore?hl=en-US&tz=360&req=%7B%22comparisonItem%22%3A+%5B%7B%22keyword%22%3A+%22School+of+Rock%22%2C+%22time%22%3A+%222002-10-03+2003-10-03%22%2C+%22geo%22%3A+%22%22%7D%5D%2C+%22category%22%3A+0%2C+%22property%22%3A+%22%22%7D (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1268196f0>: Failed to resolve 'trends.google.com' ([Errno 8] nodename nor servname provided, or not known)""))",
1360,1525,tt0267913,movie,Scooby-Doo,Scooby-Doo,0,2002,\N,89,"Adventure,Comedy,Family",scoobydoo,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0,Warner Bros.,PG,Adventure,1,5.3,122596.0,The request failed: Google returned a response with code 500,
1361,2011,tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,"Adventure,Comedy,Family",scoobydoo  monsters unleashed,2004-03-26,Scooby-Doo 2: Monsters Unleashed,25000000.0,84185387.0,181185387.0,Warner Bros.,PG,Adventure,1,5.2,63279.0,,8.333333333333334
1362,31195,tt7206168,tvEpisode,Scott Pilgrim vs. The World,Scott Pilgrim vs. The World,0,2013,\N,\N,"Comedy,Talk-Show",scott pilgrim vs the world,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0,Universal,PG-13,Comedy,1,7.0,8.0,,7.980769230769231
1363,1997,tt0329575,movie,Seabiscuit,Seabiscuit,0,2003,\N,140,"Drama,History,Sport",seabiscuit,2003-07-25,Seabiscuit,86000000.0,120277854.0,148715342.0,Universal,PG-13,Drama,1,7.3,75889.0,The request failed: Google returned a response with code 500,
1364,1975,tt0327137,movie,Secondhand Lions,Secondhand Lions,0,2003,\N,111,"Comedy,Drama,Family",secondhand lions,2003-09-19,Secondhand Lions,30000000.0,42070939.0,47902566.0,New Line,PG,Drama,1,7.5,60334.0,The request failed: Google returned a response with code 500,
1365,6430,tt1028576,movie,Secretariat,Secretariat,0,2010,\N,123,"Biography,Drama,Family",secretariat,2010-10-08,Secretariat,35000000.0,59699513.0,60376247.0,Walt Disney,PG,Drama,1,7.2,30068.0,,11.153846153846153
1366,1572,tt0274812,movie,Secretary,Secretary,0,2002,\N,107,"Comedy,Drama,Romance",secretary,2002-09-20,Secretary,4000000.0,4046737.0,9413956.0,Lionsgate,R,Drama,1,6.9,96313.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1367,2851,tt0437179,movie,See No Evil,See No Evil,0,2006,\N,84,"Action,Horror,Thriller",see no evil,2006-05-19,See No Evil,8000000.0,15032800.0,18828036.0,Lionsgate,R,Horror,1,5.0,28478.0,,11.057692307692308
1368,1422,tt0250720,movie,See Spot Run,See Spot Run,0,2001,\N,94,"Action,Comedy,Crime",see spot run,2001-03-02,See Spot Run,16000000.0,33357476.0,43057552.0,Warner Bros.,PG,Adventure,1,5.4,9630.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1369,2457,tt0387575,movie,Seed of Chucky,Seed of Chucky,0,2004,\N,87,"Comedy,Horror,Thriller",seed of chucky,2004-11-12,Seed of Chucky,29000000.0,17016190.0,24716190.0,Focus/Rogue Pictures,R,Horror,1,4.9,48973.0,,14.844444444444445
1370,6321,tt1020072,movie,Selma,Selma,0,2014,\N,128,"Biography,Drama,History",selma,2015-01-09,Selma,20000000.0,52076908.0,66776576.0,Paramount Pictures,PG-13,Drama,1,7.5,94336.0,,24.807692307692307
1371,5360,tt0839980,movie,Semi-Pro,Semi-Pro,0,2008,\N,91,"Comedy,Sport",semipro,2008-02-29,Semi-Pro,55000000.0,33479698.0,43980363.0,New Line,R,Comedy,1,5.8,85043.0,,11.365384615384615
1372,3106,tt0473700,movie,September Dawn,September Dawn,0,2007,\N,111,"Drama,History,Romance",september dawn,2007-08-24,September Dawn,10100000.0,1066555.0,1066555.0,Black Diamond Pictures,R,Drama,1,5.8,3050.0,,4.769230769230769
1373,2372,tt0379786,movie,Serenity,Serenity,0,2005,\N,119,"Action,Adventure,Sci-Fi",serenity,2005-09-30,Serenity,39000000.0,25514517.0,40319440.0,Universal,PG-13,Action,1,7.8,303015.0,,19.53846153846154
1374,5233,tt0814314,movie,Seven Pounds,Seven Pounds,0,2008,\N,123,"Drama,Mystery,Thriller",seven pounds,2008-12-19,Seven Pounds,54000000.0,69951824.0,166617328.0,Sony Pictures,PG-13,Drama,1,7.6,312124.0,,3.0576923076923075
1375,16151,tt1931533,movie,Seven Psychopaths,Seven Psychopaths,0,2012,\N,110,"Comedy,Crime",seven psychopaths,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,CBS Films,R,Comedy,1,7.1,270074.0,,5.634615384615385
1376,7743,tt1121096,movie,Seventh Son,Seventh Son,0,2014,\N,102,"Action,Adventure,Fantasy",seventh son,2015-02-06,Seventh Son,95000000.0,17725785.0,109485785.0,Universal,PG-13,Adventure,1,5.5,79731.0,,13.25
1377,7860,tt11280740,tvSeries,Severance,Severance,0,2022,\N,55,"Drama,Mystery,Sci-Fi",severance,2007-05-18,Severance,10000000.0,137221.0,5950002.0,Magnolia Pictures,R,Comedy,1,8.7,177303.0,,42.40384615384615
1378,7982,tt1135985,movie,Sex Drive,Sex Drive,0,2008,\N,109,"Comedy,Romance",sex drive,2008-10-17,Sex Drive,19000000.0,8402485.0,10412485.0,Summit Entertainment,R,Comedy,1,6.5,90648.0,,32.57692307692308
1379,16290,tt1956620,movie,Sex Tape,Sex Tape,0,2014,\N,94,"Comedy,Romance",sex tape,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,Sony Pictures,R,Comedy,1,5.1,116541.0,,30.53846153846154
1380,964,tt0159206,tvSeries,Sex and the City,Sex and the City,0,1998,2004,30,"Comedy,Drama,Romance",sex and the city,2008-05-30,Sex and the City,57500000.0,152647258.0,415247258.0,Warner Bros.,R,Comedy,1,7.3,138811.0,,10.923076923076923
1381,9639,tt1261945,movie,Sex and the City 2,Sex and the City 2,0,2010,\N,146,"Comedy,Drama,Romance",sex and the city ,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0,Warner Bros.,R,Comedy,1,4.5,82993.0,,8.5
1382,1168,tt0203119,movie,Sexy Beast,Sexy Beast,0,2000,\N,89,"Crime,Drama,Thriller",sexy beast,2001-06-13,Sexy Beast,4300000.0,6946056.0,10158355.0,Fox Searchlight,R,Drama,1,7.3,65160.0,The request failed: Google returned a response with code 500,
1383,16991,tt2072227,movie,Shanghai,Shanghai,0,2012,\N,120,"Crime,Drama,Mystery",shanghai,2015-10-02,Shanghai,50000000.0,46425.0,15505922.0,Weinstein Co.,R,Drama,1,7.3,10438.0,,59.34615384615385
1384,1789,tt0300471,movie,Shanghai Knights,Shanghai Knights,0,2003,\N,114,"Action,Adventure,Comedy",shanghai knights,2003-02-07,Shanghai Knights,50000000.0,60470220.0,88316835.0,Walt Disney,PG-13,Adventure,1,6.2,111139.0,The request failed: Google returned a response with code 500,
1385,1666,tt0286112,movie,Shaolin Soccer,Siu Lam juk kau,0,2001,\N,113,"Action,Comedy,Fantasy",shaolin soccer,2004-04-02,Shaolin Soccer,10000000.0,488872.0,42776032.0,Miramax,PG-13,Comedy,1,7.3,86073.0,,61.23076923076923
1386,17491,tt2127925,tvEpisode,Shark Night 3D,Shark Night 3D,0,2011,\N,\N,Talk-Show,shark night d,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0,Relativity,PG-13,Horror,1,,,,5.884615384615385
1387,1841,tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",shark tale,2004-10-01,Shark Tale,75000000.0,161412000.0,371917043.0,Dreamworks SKG,PG,Adventure,1,6.0,194883.0,,8.333333333333334
1388,1956,tt0323944,movie,Shattered Glass,Shattered Glass,0,2003,\N,94,"Drama,History",shattered glass,2003-10-31,Shattered Glass,6000000.0,2207975.0,3456602.0,Lionsgate,PG-13,Drama,1,7.1,37135.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
1389,2232,tt0365748,movie,Shaun of the Dead,Shaun of the Dead,0,2004,\N,99,"Comedy,Horror",shaun of the dead,2004-09-24,Shaun of the Dead,5000000.0,13542874.0,30332385.0,Focus/Rogue Pictures,R,Comedy,1,7.9,582905.0,,24.92105263157895
1390,5948,tt0983983,tvSeries,Shaun the Sheep,Shaun the Sheep,0,2007,2020,7,"Animation,Comedy,Family",shaun the sheep,2015-08-05,Shaun the Sheep,25000000.0,19375982.0,101927062.0,Lionsgate,PG,Adventure,1,8.2,16213.0,,27.442307692307693
1391,18741,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0,2018,\N,86,"Adventure,Animation,Comedy",sherlock gnomes,2018-03-23,Sherlock Gnomes,59000000.0,43242871.0,87750965.0,Paramount Pictures,PG,Adventure,1,5.2,13642.0,,4.269230769230769
1392,5961,tt0988045,movie,Sherlock Holmes,Sherlock Holmes,0,2009,\N,128,"Action,Adventure,Mystery",sherlock holmes,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0,Warner Bros.,PG-13,Adventure,1,7.6,658740.0,,6.403846153846154
1393,13115,tt1515091,movie,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,0,2011,\N,129,"Action,Adventure,Mystery",sherlock holmes a game of shadows,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,Warner Bros.,PG-13,Action,1,7.4,473359.0,,9.326923076923077
1394,2733,tt0423169,movie,Sherrybaby,Sherrybaby,0,2006,\N,96,Drama,sherrybaby,2006-09-08,Sherrybaby,2000000.0,199176.0,759504.0,IFC Films,R,Drama,1,6.6,11993.0,,7.865384615384615
1395,2063,tt0338427,movie,Shopgirl,Shopgirl,0,2005,\N,106,"Drama,Romance",shopgirl,2005-10-21,Shopgirl,7500000.0,10284523.0,11758418.0,Walt Disney,R,Drama,1,6.3,24531.0,,7.75
1396,7406,tt1100119,movie,Shorts,Shorts,0,2009,\N,89,"Adventure,Comedy,Family",shorts,2009-08-21,Shorts,20000000.0,20919166.0,29870801.0,Warner Bros.,PG,Adventure,1,4.7,7865.0,,56.21153846153846
1397,1649,tt0284490,movie,Showtime,Showtime,0,2002,\N,95,"Action,Comedy,Crime",showtime,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0,Warner Bros.,PG-13,Comedy,1,5.5,64621.0,The request failed: Google returned a response with code 500,
1398,819,tt0126029,movie,Shrek,Shrek,0,2001,\N,90,"Adventure,Animation,Comedy",shrek,2001-05-18,Shrek,50000000.0,267655011.0,491812794.0,Dreamworks SKG,PG,Adventure,1,7.9,715512.0,The request failed: Google returned a response with code 500,
1399,1765,tt0298148,movie,Shrek 2,Shrek 2,0,2004,\N,93,"Adventure,Animation,Comedy",shrek ,2004-05-19,Shrek 2,70000000.0,441226247.0,937008132.0,Dreamworks SKG,PG,Adventure,1,7.3,492617.0,,18.1
