,imdb_id,title,plot,type,rated,year,released_at,added_at,runtime,genre,director,writer,actors,language,country,awards,metascore,imdb_rating,imdb_votes,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,matched_profit_indicator,Network,Critic Score,Audience Score,tv_link,nob_audience,Rating,Review_audience,nob_critics,Sentiment,Review_critics,matched_audience_indicator,matched_critics_indicator,matched_all_review_indicator
55,tt0960731,Bedtime Stories,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,movie,PG,2008,25 Dec 2008,"March 5, 2020",99 min,"Comedy, Family, Fantasy, Romance",Adam Shankman,"Matt Lopez (screenplay), Tim Herlihy (screenplay), Matt Lopez (story)","Adam Sandler, Keri Russell, Guy Pearce, Russell Brand",English,USA,3 wins & 5 nominations.,33.0,6.0,"85,524",80000000.0,110101975.0,221468935.0,Walt Disney,PG,1,,,,,,,,,,,,,
56,tt0047867,Beezy Bear,"Beekeeper Donald catches Humphrey the bear raiding his hives. He complains to Ranger Woodlore, who assembles his bears and lectures them. Donald puts up a barbed wire fence, which slows ...",movie,,1955,02 Sep 1955,"November 12, 2019",7 min,"Animation, Comedy, Family",Jack Hannah,"David Detiege (story), Al Bertino (story)","James MacDonald, Clarence Nash, Bill Thompson",English,USA,,,7.4,269,,,,,,0,,,,,,,,,,,,,
57,tt5929776,Before the Flood,"A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems and native communities across the planet.",movie,PG,2016,30 Oct 2016,"November 12, 2019",96 min,Documentary,Fisher Stevens,Mark Monroe,"Leonardo DiCaprio, Ki-moon Ban, Alejandro G. Iñárritu, Mike Brune",English,USA,2 wins & 7 nominations.,63.0,8.3,"25,171",,,,,,0,,,,,,,,,,,,,
58,tt0092638,Benji the Hunted,Benji is left in the wilderness after an accident. Can he survive?,movie,G,1987,19 Jun 1987,"November 12, 2019",88 min,"Adventure, Family",Joe Camp,Joe Camp,"Benji, Frank Inn, Red Steagall, Nancy Francis",English,USA,1 win & 1 nomination.,53.0,6.3,"2,629",,,,,,0,,,,,,,,,,,,,
59,tt4507442,Best Friends Whenever,"Follows teenagers Shelby and Cyd, who when a science experiment goes wrong, become unstuck in time leaping forward and backward in time. Teenage genius Barry then helps girls master their new power.",series,TV-G,2015–2016,26 Jun 2015,"November 12, 2019",21 min,"Comedy, Family, Sci-Fi",,"Jed Elinoff, Scott Thomas","Landry Bender, Lauren Taylor, Gus Kamp, Ricky Garcia",English,USA,3 nominations.,,5.5,"1,475",,,,,,0,,,,,,,,,,,,,
60,tt0094739,Big Business,Two couples of sisters from New York and from the countryside discover that they are connected in an incredible way.,movie,PG,1988,10 Jun 1988,"February 1, 2020",97 min,Comedy,Jim Abrahams,"Dori Pierson, Marc Reid Rubel","Bette Midler, Lily Tomlin, Fred Ward, Edward Herrmann","English, Italian",USA,1 win & 1 nomination.,53.0,6.4,"11,575",,,,,,0,,,,,,,,,,,,,
61,tt7165904,Big City Greens,"The adventurous life of Cricket Green, a country boy who moves with his family from their rural farm to a modern metropolis.",series,TV-Y7,2018–,18 Jun 2018,"November 12, 2019",22 min,"Animation, Short, Adventure, Comedy, Family",,"Shane Houghton, Chris Houghton","Chris Houghton, Marieve Herington, Bob Joles, Artemis Pebdani",English,USA,2 nominations.,,6.6,567,,,,,,0,Disney+,--,--,https://www.rottentomatoes.com/tv/big_city_greens,,,,,,,0.0,0.0,0.0
62,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
63,tt2245084,Big Hero 6,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",movie,PG,2014,07 Nov 2014,"November 12, 2019",102 min,"Animation, Action, Adventure, Family, Sci-Fi","Don Hall, Chris Williams","Jordan Roberts (screenplay by), Robert L. Baird (screenplay by), Daniel Gerson (screenplay by), Man of Action (Big Hero 6 team and characters created by), Steven T. Seagle (characters), Duncan Rouleau (characters)","Scott Adsit, Ryan Potter, Daniel Henney, T.J. Miller",English,USA,Won 1 Oscar. Another 16 wins & 58 nominations.,74.0,7.8,"393,016",165000000.0,222527828.0,652127828.0,Walt Disney,PG,1,,,,,,,,,,,,,
64,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
65,tt6412478,Billy Dilley's Super-Duper Subterranean Summer,"The show follows the adventures of Billy Dilley, a 7th grader who loves science, and his lab partners, Zeke and Marsha, who on summer vacation find themselves trapped in a strange world located in the Earth's core.",series,,2017–,,"January 1, 2020",,"Animation, Comedy, Family",,Aaron Springer,"Aaron Springer, Tom Kenny, Catherine Wayne, James Arnold Taylor",,USA,,,6.2,77,,,,,,0,,,,,,,,,,,,,
66,,,,,,,,"May 1, 2020",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
67,tt1570382,Bizarre Dinosaurs,"As dinosaurs grew into the behemoths of the Cretaceous period they evolved many extraordinary but apparently useless features including spikes, sails horns, crests and the tiny ""arms"" of ...",movie,,2009,11 Oct 2009,"November 12, 2019",,Documentary,Jenny Kubo,Eleanor Grant,"Jack Horner, Paul Sereno, Gregory Erickson, Lawrence Witmer",English,USA,,,6.6,47,,,,,,0,,,,,,,,,,,,,
68,tt0062737,Blackbeard's Ghost,"On the Carolina coast, Godolphin College's new track coach lodges at Blackbeard's Inn, run by the Daughters of the Buccaneers, who claim to be descendants of the notorious pirate, and who risk losing their hotel to the local mobster.",movie,Approved,1968,08 Feb 1968,"October 1, 2019",106 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh (screenplay), Don DaGradi (screenplay), Ben Stahl (book)","Peter Ustinov, Dean Jones, Suzanne Pleshette, Elsa Lanchester",English,USA,,71.0,6.9,"4,913",,,,,,0,,,,,,,,,,,,,
69,tt0109287,Blank Check,"A young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters to whom it belongs are in pursuit.",movie,PG,1994,11 Feb 1994,"November 12, 2019",93 min,"Comedy, Crime, Family",Rupert Wainwright,"Blake Snyder, Colby Carr","Brian Bonsall, Karen Duffy, James Rebhorn, Jayne Atkinson",English,USA,,42.0,5.3,"18,277",,,,,,0,,,,,,,,,,,,,
70,tt7678620,Bluey,"Bluey follows the adventures of a lovable and inexhaustible six-year-old Blue Heeler puppy who lives with her dad, mum and four-year-old little sister, Bingo. In every episode, Bluey uses ...",series,TV-Y,2018–,09 Sep 2019,"January 22, 2020",,Animation,,Joe Brumm,"David McCormack, Melanie Zanetti",English,"Australia, UK",4 wins.,,9.7,949,,,,,,0,Disney+,--,--,https://www.rottentomatoes.com/tv/bluey,,,,,,,0.0,0.0,0.0
71,tt0029930,Boat Builders,"Mickey, Donald, and Goofy build a boat, but find it's harder than they had anticipated.",movie,,1938,25 Feb 1938,"November 12, 2019",7 min,"Animation, Comedy, Family, Short",Ben Sharpsteen,,"Pinto Colvig, Walt Disney, Marcellite Garner, Clarence Nash",English,USA,,,7.3,993,,,,,,0,,,,,,,,,,,,,
72,tt0397892,Bolt,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,movie,PG,2008,21 Nov 2008,"November 12, 2019",96 min,"Animation, Adventure, Comedy, Drama, Family","Byron Howard, Chris Williams","Dan Fogelman (screenplay by), Chris Williams (screenplay by)","John Travolta, Miley Cyrus, Susie Essman, Mark Walton",English,USA,Nominated for 1 Oscar. Another 1 win & 31 nominations.,67.0,6.8,"182,591",150000000.0,114053579.0,328015029.0,Walt Disney,PG,1,,,,,,,,,,,,,
73,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
74,tt0213334,Bonkers,"Bonkers, an out of work cartoon, joins the Hollywood PD and helps his partners (first a doughnut munching stressbomb, then a beautiful blonde) catch cartoon criminals.",series,TV-Y,1993–1994,04 Sep 1993,"November 12, 2019",27 min,"Animation, Action, Adventure, Comedy, Crime, Family",,,"Jim Cummings, Earl Boen, Frank Welker",English,USA,2 wins.,,6.8,"1,188",,,,,,0,,,,,,,,,,,,,
75,,,,,,,,"April 28, 2020",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
76,tt0395479,Boundin',"A sheep dances proudly in his southwestern landscape, until one day his wool is sheared and he is left naked. He's depressed and shy, until a cheerful jackalope comes along and shows him how to leap proudly and not to be ashamed.",movie,G,2003,05 Nov 2004,"November 12, 2019",5 min,"Animation, Short, Comedy, Family, Musical","Bud Luckey, Roger Gould(co-director)",Bud Luckey,Bud Luckey,English,USA,Nominated for 1 Oscar. Another 1 win.,,7.0,"12,312",,,,,,0,,,,,,,,,,,,,
77,tt0105958,Boy Meets World,An adolescent with two siblings tests his various theories about life as he endures the trials of growing alongside a good friend.,series,TV-G,1993–2000,24 Sep 1993,"November 12, 2019",23 min,"Comedy, Drama, Family",,"Michael Jacobs, April Kelly","Ben Savage, William Daniels, Betsy Randle, Will Friedle",English,USA,5 wins & 17 nominations.,,8.1,"37,279",,,,,,0,Disney+,--,88%,https://www.rottentomatoes.com/tv/boy_meets_world,1.0,[4.0],"['Great show, but has a few lame episodes but great ending to one of the best shows of all time.']",,,,1.0,0.0,0.0
78,tt2078690,Brain Games,An examination of the nature of human perception and how it can be fooled.,series,TV-G,2011–,09 Oct 2011,"November 12, 2019",30 min,"Documentary, Comedy, Drama, Game-Show, Reality-TV",,"Jerry Kolber, Bill Margol",Jason Silva,English,USA,Nominated for 1 Primetime Emmy. Another 2 nominations.,,8.3,"2,812",,,,,,0,,,,,,,,,,,,,
79,tt1217209,Brave,"Determined to make her own path in life, Princess Merida (Kelly Macdonald) defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",movie,PG,2012,22 Jun 2012,"November 12, 2019",93 min,"Animation, Adventure, Comedy, Family, Fantasy","Mark Andrews, Brenda Chapman, Steve Purcell(co-director)","Brenda Chapman (story by), Mark Andrews (screenplay by), Steve Purcell (screenplay by), Brenda Chapman (screenplay by), Irene Mecchi (screenplay by)","Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters",English,"USA, UK",Won 1 Oscar. Another 19 wins & 48 nominations.,69.0,7.1,"357,239",,,,,,0,,,,,,,,,,,,,
80,tt0163986,The Brave Little Toaster to the Rescue,The Brave Little Toaster and friends must rescue the animals at a veterinary hospital from being sent to a testing laboratory.,movie,Not Rated,1997,24 May 1999,"November 12, 2019",74 min,"Animation, Adventure, Family, Fantasy","Robert C. Ramirez, Patrick A. Ventura","Thomas M. Disch (based on characters created by), Jerry Rees (additional characters), Joe Ranft (additional characters), Willard Carroll (story by), Willard Carroll (screenplay by)","Jessica Tuck, Chris Young, Roger Kabler, Deanna Oliver","Chinese, Mandarin, Japanese, Korean, French, English",USA,,,6.3,"1,201",,,,,,0,,,,,,,,,,,,,
81,tt7293698,Breaking2,"After six months of scientifically advanced training, three of the world's most elite distance runners set out to break the two-hour marathon barrier. These pioneers go on a global trek to ...",movie,,2017,20 Sep 2017,"November 12, 2019",55 min,Documentary,Martin Desmond Roe,,,English,USA,,,7.5,42,,,,,,0,,,,,,,,,,,,,
82,,,,,,,,"May 1, 2020",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
83,tt0162212,Brink!,"Andy ""Brink"" Brinker and his in-line skating crew--Peter, Jordy, and Gabriella--who call themselves ""Soul-Skaters"" (which means they skate for the fun of it, and not for the money), clash ...",movie,TV-G,1998,29 Aug 1998,"November 12, 2019",99 min,"Drama, Family, Sport",Greg Beeman,Jeff Schechter,"Erik von Detten, Sam Horrigan, Christina Vidal, Robin Riker",English,USA,1 nomination.,,7.1,"5,328",,,,,,0,,,,,,,,,,,,,
84,tt0328880,Brother Bear,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",movie,G,2003,07 Nov 2003,"November 12, 2019",85 min,"Animation, Adventure, Comedy, Family, Fantasy","Aaron Blaise, Robert Walker","Tab Murphy (screenplay by), Lorne Cameron (screenplay by), David Hoselton (screenplay by), Steve Bencich (screenplay by), Ron J. Friedman (screenplay by), Stephen J. Anderson (story supervisor), Stevie Wermers (story), Kevin Deters (story), Woody Woodman (story), Thom Enriquez (story), Kevin Harkey (story), Broose Johnson (story), John Norton (story), John Puglisi (story), Tim Hodge (additional story), Tom LaBaff (additional story), Ray Shenusay (additional story), Brian Pimental (additional story), Jim Story (additional story), Don Dougherty (additional story), Don Hall (additional story), Samuel Levine (additional story), Aurian Redson (additional story), Chris Williams (additional story), Jeff Hand (additional story material), Sam Levine (additional story material)","Joaquin Phoenix, Jeremy Suarez, Jason Raize, Rick Moranis","English, Inuktitut, Croatian, Serbian",USA,Nominated for 1 Oscar. Another 2 wins & 21 nominations.,48.0,6.8,"92,453",,,,,,0,,,,,,,,,,,,,
85,tt0465925,Brother Bear 2,"An old female friend of Kenai needs his help on a quest, much to Koda's growing consternation.",movie,G,2006,29 Aug 2006,"November 12, 2019",74 min,"Animation, Adventure, Comedy, Family, Fantasy",Ben Gluck,"Rich Burns (screenplay), Ben Gluck (additional screenplay)","Patrick Dempsey, Mandy Moore, Jeremy Suarez, Rick Moranis",English,USA,2 nominations.,,6.2,"13,878",,,,,,0,,,,,,,,,,,,,
86,tt0430932,Buffalo Dreams,"Schoolboy Josh Townsend has to move again with his father, astrophysics researcher Dr. Nick Townsend, to a New Mexico small town. To escape the copy-boy job dad arranged, Josh volunteers ...",movie,G,2005,11 Mar 2005,"November 12, 2019",89 min,Family,David Jackson,Marjorie Schwartz Nielsen,"Simon Baker, Duy Beck, Roy J. Cohoe, Tatiana Galindo",English,USA,3 nominations.,,5.8,436,,,,,,0,,,,,,,,,,,,,
87,tt8693362,Bug Juice: My Adventures at Camp,"Chronicles the outdoor fun, team activities, new friendships and the experience of being away from home for a new generation of kids at the popular Camp Waziyatah in Waterford, Maine.",series,,2018–,16 Jul 2018,"November 12, 2019",22 min,Reality-TV,,,"Jackson Rozells, Juliet Embry, Scarlett Embry",English,USA,,,7.3,23,,,,,,0,,,,,,,,,,,,,
88,,,,,,,,"May 1, 2020",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
89,tt1334585,Burn-E,"If BURN-E (a welding robot) had known how much trouble he'd be caused by WALL-E's pursuit of EVE, then he'd have taken the day off.",movie,G,2008,18 Nov 2008,"November 12, 2019",8 min,"Animation, Short, Adventure, Comedy, Family, Sci-Fi",Angus MacLane,"Angus MacLane (story), Andrew Stanton (story), Derek Thompson (story), Stephen King (characters), Brandon Onstott (characters), Jacob Speirs (characters), Raymond Wong (characters)","Angus MacLane, Tessa Swigart",English,USA,,,7.7,"9,708",,,,,,0,,,,,,,,,,,,,
90,tt0294425,Cadet Kelly,A fashion-conscious youngster is horrified when she is forced to move to military school.,movie,TV-G,2002,08 Mar 2002,"November 12, 2019",101 min,"Comedy, Drama, Family",Larry Shaw,"Gail Parent, Michael Walsh","Hilary Duff, Christy Carlson Romano, Gary Cole, Shawn Ashmore",English,"USA, Canada",,,5.5,"12,570",,,,,,0,,,,,,,,,,,,,
91,tt0109369,Camp Nowhere,"A group of junior high kids don't want to go to summer camps chosen by their parents. They make their own adult-free camp and ""hire"" an ex drama teacher to help.",movie,PG,1994,26 Aug 1994,"November 12, 2019",96 min,"Adventure, Comedy, Family",Jonathan Prince,"Andrew Kurtzman, Eliot Wald","John Putch, Peter Scolari, Romy Windsor, Jonathan Jackson",English,USA,,,6.1,"8,448",,,,,,0,,,,,,,,,,,,,
92,tt1055366,Camp Rock,"At a music camp for gifted teens, a popular teen idol overhears a girl singing and sets out to find who the talented voice belongs to. What he doesn't know is that the girl is actually a camp kitchen worker with a fear of being heard.",movie,TV-G,2008,20 Jun 2008,"November 12, 2019",94 min,"Comedy, Family, Music, Musical, Romance",Matthew Diamond,"Karin Gist, Regina Y. Hicks, Julie Brown, Paul Brown","Demi Lovato, Joe Jonas, Meaghan Martin, Maria Canals-Barrera","English, Portuguese",USA,2 wins & 7 nominations.,,5.2,"28,782",,,,,,0,,,,,,,,,,,,,
93,tt1252380,Camp Rock 2: The Final Jam,"Mitchie is back with her friends at Camp Rock, ready to perform music, dance and have a good time. Her ""boyfriend"" is there as well. A new camp has opened across the lake, creating an atmosphere of competition or feud.",movie,TV-G,2010,03 Sep 2010,"November 12, 2019",97 min,"Comedy, Family, Music, Musical, Romance",Paul Hoen,"Dan Berendsen, Karin Gist, Regina Y. Hicks, Karin Gist (characters), Regina Y. Hicks (characters), Julie Brown (characters), Paul Brown (characters)","Demi Lovato, Joe Jonas, Nick Jonas, Kevin Jonas",English,USA,2 wins & 3 nominations.,,5.2,"15,387",,,,,,0,,,,,,,,,,,,,
94,tt0186910,Can of Worms,A teen is visited by aliens after he broadcasts a message into space.,movie,TV-PG,1999,10 Apr 1999,"November 12, 2019",90 min,"Comedy, Family, Sci-Fi",Paul Schneider,"Kathy Mackel (teleplay), Kathy Mackel (based on the book by)","Michael Shulman, Erika Christensen, Adam Wylie, Andrew Ducote",English,"USA, Canada",,,5.0,756,,,,,,0,,,,,,,,,,,,,
95,tt0075807,Candleshoe,"Small-time crook Harry Bundage discovers that the old manor house where Lady St. Edmund resides, with three orphans and her butler Priory is the resting place for a hoard of treasure. ...",movie,G,1977,16 Dec 1977,"November 12, 2019",101 min,"Adventure, Comedy, Drama, Family",Norman Tokar,"David Swift (screenplay), Rosemary Anne Sisson (screenplay), Michael Innes (book)","David Niven, Helen Hayes, Jodie Foster, Leo McKern",English,"UK, USA",,68.0,6.8,"3,479",,,,,,0,,,,,,,,,,,,,
